AGENT.ID,TotalIn,TotalOut,Movements,NetBalance
16108,0,37769944,3,-37769944
16109,0,7314179,1,-7314179
16110,0,4387707,1,-4387707
16111,0,2217875,1,-2217875
16112,0,7449073,1,-7449073
16113,0,14947924,1,-14947924
16114,0,5181992,1,-5181992
16115,0,6564189,1,-6564189
16116,0,165341371,8,-165341371
16117,0,33,1,-33
16118,0,36597325,2,-36597325
16119,0,1767667503,15,-1767667503
16120,0,646622419,15,-646622419
16121,908107526,0,30,908107526
16122,59799232,2643613,8,57155619
16123,656779420,93395203,66,563384217
16124,1053603885,0,62,1053603885
16125,0,363170033,30,-363170033
16126,0,73872921,3,-73872921
16127,0,100194272,2,-100194272
16128,0,12717051,1,-12717051
16129,0,88616540,8,-88616540
16130,0,14769128,1,-14769128
16131,0,5329016,2,-5329016
16132,0,123116035,6,-123116035
16133,0,66184002,6,-66184002
16134,0,160250253,7,-160250253
16135,0,15572876,1,-15572876
16136,0,50493712,2,-50493712
16137,0,1121181146,44,-1121181146
16138,1084911000,855004081,73,229906919
16139,3816608,0,3,3816608
16140,903094609,79299953,63,823794656
16141,1479020755,334942560,127,1144078195
16142,0,106810420,2,-106810420
16143,0,1979933308,39,-1979933308
16144,0,21684237,4,-21684237
16145,0,6690224,1,-6690224
16146,0,2572268,1,-2572268
16147,0,22231326,1,-22231326
16148,0,459825999,29,-459825999
16149,0,31605061,2,-31605061
16150,0,18957573,1,-18957573
16151,0,60180098,6,-60180098
16152,0,1418886117,12,-1418886117
16153,0,2260496770,53,-2260496770
16154,0,70640539,2,-70640539
16155,0,150324525,7,-150324525
16156,0,186316358,8,-186316358
16157,0,19494402,2,-19494402
16158,0,72887294,5,-72887294
16159,0,74995191,2,-74995191
16160,0,155925784,7,-155925784
16161,0,712186119,14,-712186119
16162,765719999,0,32,765719999
16163,63208021,0,5,63208021
16164,0,319394883,16,-319394883
16165,0,373371460,8,-373371460
16166,0,375406469,7,-375406469
16167,0,624452146,48,-624452146
16168,0,120561732,3,-120561732
16169,0,211923404,6,-211923404
16170,0,42833090,3,-42833090
16171,0,51968505,2,-51968505
16172,0,75348913,2,-75348913
16173,0,1125298117,39,-1125298117
16174,0,10045585,1,-10045585
16175,0,174382065,4,-174382065
16176,0,94766040,3,-94766040
16177,0,71133543,3,-71133543
16178,0,78854103,2,-78854103
16179,595562148,2052604833,128,-1457042685
16180,0,1008862389,58,-1008862389
16181,0,2621361,1,-2621361
16182,0,11337279,1,-11337279
16183,0,21753850,2,-21753850
16184,0,22143626,2,-22143626
16185,0,21344313,1,-21344313
16186,0,20118472,1,-20118472
16187,0,20855801,1,-20855801
16188,0,138421799,11,-138421799
16189,0,616771835,10,-616771835
16190,0,844884880,21,-844884880
16191,0,185512398,8,-185512398
16192,0,862927386,35,-862927386
16193,1288453634,14179765617,135,-12891311983
16194,0,2210307364,32,-2210307364
16195,0,679336556,27,-679336556
16196,209579887,10185652,17,199394235
16197,1132194485,1689033239,67,-556838754
16198,374807682,23324501,39,351483181
16199,0,767707993,24,-767707993
16200,0,7608175,1,-7608175
16201,0,64194123,7,-64194123
16202,0,465952819,11,-465952819
16203,0,77116789,11,-77116789
16204,0,3074995633,34,-3074995633
16205,0,73638733,4,-73638733
16206,0,208347477,27,-208347477
16207,0,224739302,19,-224739302
16208,0,9805923,1,-9805923
16209,0,55896639,3,-55896639
16210,0,208686269,10,-208686269
16211,0,1688923,1,-1688923
16212,0,93975744,3,-93975744
16213,0,57754269,3,-57754269
16214,0,174293225,5,-174293225
16215,0,2738547005,12,-2738547005
16216,0,95534592,2,-95534592
16217,0,162821,2,-162821
16218,0,38540577,1,-38540577
16219,0,29854867,1,-29854867
16220,0,13088683,2,-13088683
16221,0,49216534,2,-49216534
16222,0,95128581,11,-95128581
16223,0,15788757,1,-15788757
16224,0,828026603,65,-828026603
16225,0,265132557,15,-265132557
16226,0,39507369,2,-39507369
16227,21337979,0,4,21337979
16228,113681448,0,19,113681448
16229,2351393,207273508,17,-204922115
16230,0,17251257439,32,-17251257439
16231,0,28555022,2,-28555022
16232,0,458931794,22,-458931794
16233,0,4704853,1,-4704853
16234,0,35785591,3,-35785591
16235,0,34760135,4,-34760135
16236,0,464806979,27,-464806979
16237,0,28879965,1,-28879965
16238,0,6422082,1,-6422082
16239,0,6474328,1,-6474328
16240,3002906415,832280153,316,2170626262
16241,0,66292782,1,-66292782
16242,0,236630531,3,-236630531
16243,0,2544385298,24,-2544385298
16244,0,270298228,6,-270298228
16245,0,1059860232,45,-1059860232
16246,0,308143736,8,-308143736
16247,0,34243556,2,-34243556
16248,0,1054330101,35,-1054330101
16249,0,40683966,3,-40683966
16250,0,70536121,2,-70536121
16251,0,15365273,1,-15365273
16252,0,18944498,2,-18944498
16253,44827086,0,3,44827086
16254,0,36155026,1,-36155026
16255,0,123986625,9,-123986625
16256,140957182,4593485954,79,-4452528772
16257,0,297247428,27,-297247428
16258,0,140598290,4,-140598290
16259,0,351982130,8,-351982130
16260,0,59561098,5,-59561098
16261,0,195430420,4,-195430420
16262,0,25061887,1,-25061887
16263,0,31721314,1,-31721314
16264,0,372984427,15,-372984427
16265,168535528,47144649,21,121390879
16266,0,3477407171,19,-3477407171
16267,0,133252046,5,-133252046
16268,0,52586780,6,-52586780
16269,0,12932512,2,-12932512
16270,0,113776234,10,-113776234
16271,0,152185625,8,-152185625
16272,0,62918928,1,-62918928
16273,0,15695177,1,-15695177
16274,0,146714541,5,-146714541
16275,0,37078456,2,-37078456
16276,0,78379112,2,-78379112
16277,0,673318688,11,-673318688
16278,0,64949482,5,-64949482
16279,0,5624992,1,-5624992
16280,12120638,11383315906,86,-11371195268
16281,0,210132743,5,-210132743
16282,0,1292585,1,-1292585
16283,188455903,423427776,14,-234971873
16284,0,3375418,1,-3375418
16285,0,9554055,2,-9554055
16286,472701320,0,14,472701320
16287,22706767,0,1,22706767
16288,0,77626011,5,-77626011
16289,0,7677182,2,-7677182
16290,0,9328947,1,-9328947
16291,0,23834242,1,-23834242
16292,0,65876039,3,-65876039
16293,0,349337888,6,-349337888
16294,0,10029729,1,-10029729
16295,0,18119081,2,-18119081
16296,0,229723709,12,-229723709
16297,408698015,2292645735,97,-1883947720
16298,0,92955148,9,-92955148
16299,0,11592654,1,-11592654
16300,0,4914016,1,-4914016
16301,0,21917654,2,-21917654
16302,0,10847774,3,-10847774
16303,0,39804426,1,-39804426
16304,0,120436037,8,-120436037
16305,0,347913082,22,-347913082
16306,0,38843249,2,-38843249
16307,0,319928817,21,-319928817
16308,0,554753830,12,-554753830
16309,11442236,7831521,5,3610715
16310,0,226865798,6,-226865798
16311,90248271,474088309,35,-383840038
16312,2210919977,106447811,227,2104472166
16313,0,473254543,17,-473254543
16314,0,409944431,11,-409944431
16315,797234026,101736326,104,695497700
16316,452201203,181482044,48,270719159
16317,0,200085170,5,-200085170
16318,25354813,0,1,25354813
16319,0,17041820,3,-17041820
16320,0,695316300,18,-695316300
16321,0,34136964,1,-34136964
16322,0,20697978,1,-20697978
16323,0,737136123,9,-737136123
16324,199648293,134217549,12,65430744
16325,168088213,11546317,21,156541896
16326,0,1319762992,54,-1319762992
16327,293671881,456708247,31,-163036366
16328,0,72824035,4,-72824035
16329,353099999,303114634,50,49985365
16330,0,1572237139,65,-1572237139
16331,0,85503515,12,-85503515
16332,0,4613825441,63,-4613825441
16333,0,59169453,4,-59169453
16334,0,5657296550,14,-5657296550
16335,0,41654859,1,-41654859
16336,0,14750669,1,-14750669
16337,0,44116644,4,-44116644
16338,18211428,159798260,9,-141586832
16339,0,117603299,11,-117603299
16340,0,406565677,35,-406565677
16341,0,35413968,3,-35413968
16342,0,2903688187,6,-2903688187
16343,0,18717566,1,-18717566
16344,0,3547183689,34,-3547183689
16345,284777312,442514758,37,-157737446
16346,836627290,218447,55,836408843
16347,0,26224630,2,-26224630
16348,0,1115304769,28,-1115304769
16349,458260729,25316155,42,432944574
16350,0,1160734835,51,-1160734835
16351,853861826,5609762,98,848252064
16352,0,238095961,6,-238095961
16353,0,8069019,1,-8069019
16354,0,1316393,1,-1316393
16355,0,439579682,12,-439579682
16356,0,41002360,2,-41002360
16357,0,48180218,3,-48180218
16358,0,67613393,1,-67613393
16359,0,159776689,7,-159776689
16360,0,387814560,20,-387814560
16361,0,15118347,1,-15118347
16362,0,163431578,7,-163431578
16363,0,11639422,1,-11639422
16364,0,158077075,6,-158077075
16365,0,2559847,1,-2559847
16366,0,373091114,13,-373091114
16367,0,39489478,3,-39489478
16368,0,1277913150,34,-1277913150
16369,0,520331637,29,-520331637
16370,0,8184193,1,-8184193
16371,0,163744470,4,-163744470
16372,0,7557906,2,-7557906
16373,0,24593213,1,-24593213
16374,0,44023294,2,-44023294
16375,0,772828222,38,-772828222
16376,0,12556567,1,-12556567
16377,0,50481126,5,-50481126
16378,0,98098356,7,-98098356
16379,0,399848403,23,-399848403
16380,0,963819276,44,-963819276
16381,0,224370170,10,-224370170
16382,0,26375889,2,-26375889
16383,0,336654979,7,-336654979
16384,0,53647255,1,-53647255
16385,0,772353558,19,-772353558
16386,343440672,153109810,27,190330862
16387,0,45624386,1,-45624386
16388,0,18227453,2,-18227453
16389,2005951297,205035321,179,1800915976
16390,0,614258172,37,-614258172
16391,0,414600220,13,-414600220
16392,0,119079894,2,-119079894
16393,0,22680047,3,-22680047
16394,0,7160984,1,-7160984
16395,0,33722280,3,-33722280
16396,0,26639297,1,-26639297
16397,0,11736685,2,-11736685
16398,0,2413942,1,-2413942
16399,0,3507928424,58,-3507928424
16400,0,689304,1,-689304
16401,0,7134963163,3,-7134963163
16402,807334778,1265767353,60,-458432575
16403,0,1016,1,-1016
16404,0,34295922,1,-34295922
16405,0,2627867,1,-2627867
16406,263023470,1438608211,55,-1175584741
16407,0,10863139,2,-10863139
16408,0,4288425,1,-4288425
16409,0,374343398,6,-374343398
16410,0,35495846,5,-35495846
16411,0,523255092,18,-523255092
16412,0,16883595,1,-16883595
16413,0,17414916,2,-17414916
16414,0,43776766,2,-43776766
16415,0,10640069,1,-10640069
16416,0,280212113,10,-280212113
16417,0,70437709,3,-70437709
16418,0,132841139,2,-132841139
16419,0,6143333,1,-6143333
16420,0,43981628,4,-43981628
16421,0,1497636,1,-1497636
16422,0,8446106629,12,-8446106629
16423,0,107096835,2,-107096835
16424,0,44119677,1,-44119677
16425,0,246533127,6,-246533127
16426,0,446416105,12,-446416105
16427,68704862,0,8,68704862
16428,0,382626713,18,-382626713
16429,391506782,0,24,391506782
16430,0,381875633,17,-381875633
16431,0,79122041,5,-79122041
16432,265598575,79434195,74,186164380
16433,357609392,36199953,43,321409439
16434,0,148944057,12,-148944057
16435,0,13898025,1,-13898025
16436,0,4299486057,61,-4299486057
16437,0,1505002,1,-1505002
16438,0,11574338,2,-11574338
16439,0,67283248,2,-67283248
16440,0,312671172,5,-312671172
16441,0,57176334,1,-57176334
16442,183585302,5228239088,96,-5044653786
16443,0,657272112,22,-657272112
16444,0,107053558,6,-107053558
16445,0,1979797,1,-1979797
16446,0,1018748,1,-1018748
16447,0,346173520,6,-346173520
16448,0,1230857,1,-1230857
16449,0,75097215,8,-75097215
16450,0,62574460,3,-62574460
16451,0,58903947,4,-58903947
16452,0,22113296,2,-22113296
16453,122803740,0,17,122803740
16454,49621114,19520075,13,30101039
16455,0,326103248,23,-326103248
16456,0,886410830,32,-886410830
16457,3507735754,160011642,288,3347724112
16458,77392642,73337366,19,4055276
16459,428232447,303460137,43,124772310
16460,0,46419487,1,-46419487
16461,117144569,0,13,117144569
16462,0,2272237621,3,-2272237621
16463,6481336,0,1,6481336
16464,0,277909405,21,-277909405
16465,0,22572566,1,-22572566
16466,0,1096368413,26,-1096368413
16467,0,19832906,1,-19832906
16468,0,23963582,2,-23963582
16469,0,110203254,7,-110203254
16470,0,506966588,22,-506966588
16471,0,235461978,13,-235461978
16472,0,82835435,8,-82835435
16473,0,15452137,1,-15452137
16474,0,228113719,6,-228113719
16475,0,1351004,1,-1351004
16476,0,25025371,2,-25025371
16477,0,563557721,31,-563557721
16478,0,98957437,3,-98957437
16479,0,294956864,10,-294956864
16480,0,174353091,8,-174353091
16481,0,281139227,9,-281139227
16482,0,206871968,12,-206871968
16483,1307730663,6188350977,333,-4880620314
16484,0,339771270,9,-339771270
16485,0,550489811,12,-550489811
16486,0,11550122,1,-11550122
16487,0,8255509960,4,-8255509960
16488,1257118188,143057705,201,1114060483
16489,0,92614060,4,-92614060
16490,451186992,173981207,63,277205785
16491,0,1108302189,2,-1108302189
16492,0,1422376,1,-1422376
16493,0,47745471,3,-47745471
16494,56052459,56287750,11,-235291
16495,0,124227462,5,-124227462
16496,0,179774559,14,-179774559
16497,0,6496512532,1,-6496512532
16498,0,139122593,9,-139122593
16499,0,328859970,12,-328859970
16500,0,12123156,1,-12123156
16501,0,420114146,14,-420114146
16502,0,72742814,1,-72742814
16503,0,55036007,2,-55036007
16504,0,7608548,1,-7608548
16505,0,163993671,4,-163993671
16506,9799174,0,2,9799174
16507,135825587,16774428,15,119051159
16508,1022462306,171701851,160,850760455
16509,0,160386926,1,-160386926
16510,10451085400,2486726544,441,7964358856
16511,0,38894379,2,-38894379
16512,0,214355607,34,-214355607
16513,0,814490222,9,-814490222
16514,0,35912560,2,-35912560
16515,0,130442419,4,-130442419
16516,0,225619386,8,-225619386
16517,0,686615664,39,-686615664
16518,0,410916646,7,-410916646
16519,679127061,0,13,679127061
16520,14800061,0,6,14800061
16521,33896947,20065881,12,13831066
16522,0,186841364,8,-186841364
16523,0,246192334,20,-246192334
16524,295979664,2883789750,36,-2587810086
16525,0,2198549351,43,-2198549351
16526,633186,0,2,633186
16527,0,518991448,33,-518991448
16528,0,145982494,4,-145982494
16529,0,740189973,27,-740189973
16530,23218787,0,5,23218787
16531,0,48456217,2,-48456217
16532,0,145162176,4,-145162176
16533,0,34012447,3,-34012447
16534,0,18020210,2,-18020210
16535,0,367691184,8,-367691184
16536,0,2179419325,71,-2179419325
16537,0,34803821,1,-34803821
16538,0,2264696306,83,-2264696306
16539,0,949854691,28,-949854691
16540,225784547,1924972794,35,-1699188247
16541,0,24066572,2,-24066572
16542,6005882598,501993780,263,5503888818
16543,260747938,95345950,45,165401988
16544,516242708,0,42,516242708
16545,0,66645270,6,-66645270
16546,0,37072887,4,-37072887
16547,0,1616970056,69,-1616970056
16548,0,84903412,8,-84903412
16549,0,167464114,3,-167464114
16550,0,197992644,7,-197992644
16551,0,314506812,8,-314506812
16552,0,172825704,9,-172825704
16553,0,113493020,5,-113493020
16554,0,2620379913,99,-2620379913
16555,2559172644,11347960343,356,-8788787699
16556,0,265001499,12,-265001499
16557,0,5235163,2,-5235163
16558,8185895552,10136774695,429,-1950879143
16559,0,233402365,4,-233402365
16560,0,8452891,1,-8452891
16561,0,10510268,1,-10510268
16562,768894858,134421871,83,634472987
16563,793797984,5056799,44,788741185
16564,623059475,0,42,623059475
16565,0,2094933,1,-2094933
16566,0,1830904302,17,-1830904302
16567,0,310629340,23,-310629340
16568,0,609601637,33,-609601637
16569,792669616,4199822983,177,-3407153367
16570,0,20813811,4,-20813811
16571,0,241346519,8,-241346519
16572,0,18470394,2,-18470394
16573,126966748,666578361,40,-539611613
16574,0,274325795,10,-274325795
16575,0,140489770,4,-140489770
16576,0,268946742,10,-268946742
16577,0,460782151,18,-460782151
16578,0,131521286,7,-131521286
16579,0,3687120009,31,-3687120009
16580,0,915005,1,-915005
16581,0,49417663,1,-49417663
16582,0,43197805,2,-43197805
16583,0,436847824,2,-436847824
16584,0,19101547,1,-19101547
16585,0,2097793887,30,-2097793887
16586,0,3916014,1,-3916014
16587,0,358015436,44,-358015436
16588,0,103247993,10,-103247993
16589,14633736,0,3,14633736
16590,703758342,1245782053,37,-542023711
16591,0,21181449,1,-21181449
16592,0,169037470,6,-169037470
16593,0,255990380,9,-255990380
16594,0,80404897,2,-80404897
16595,0,196239829,8,-196239829
16596,0,311709324,7,-311709324
16597,54334242,7215902508,8,-7161568266
16598,0,797083706,22,-797083706
16599,0,402924629,19,-402924629
16600,0,8631604133,82,-8631604133
16601,0,122068301,3,-122068301
16602,0,4416922951,106,-4416922951
16603,0,461882006,10,-461882006
16604,0,11029765,2,-11029765
16605,0,46733089,2,-46733089
16606,0,13875206,2,-13875206
16607,0,85805758,7,-85805758
16608,0,756671780,14,-756671780
16609,0,70810038,8,-70810038
16610,130881594,0,10,130881594
16611,305184414,284881621,46,20302793
16612,2567530757,1513295,92,2566017462
16613,54167317,0,6,54167317
16614,0,14117442,2,-14117442
16615,0,957309,1,-957309
16616,0,1194522837,83,-1194522837
16617,0,13124813,3,-13124813
16618,15076400,31211283,3,-16134883
16619,404500697,0,7,404500697
16620,0,569772180,26,-569772180
16621,307710973,51948242,109,255762731
16622,0,793363751,25,-793363751
16623,0,2917189,1,-2917189
16624,0,419224544,21,-419224544
16625,0,23011331,1,-23011331
16626,0,468010378,21,-468010378
16627,0,66636246,1,-66636246
16628,0,96857793,3,-96857793
16629,0,49495381,2,-49495381
16630,0,1144779514,28,-1144779514
16631,0,84097832,3,-84097832
16632,0,313968841,5,-313968841
16633,0,184438135,2,-184438135
16634,0,36642931,1,-36642931
16635,0,326357278,12,-326357278
16636,0,330351526,4,-330351526
16637,0,12659883,2,-12659883
16638,0,10215844,1,-10215844
16639,0,146471659,17,-146471659
16640,0,103263064,4,-103263064
16641,0,56114453,2,-56114453
16642,0,94985010,3,-94985010
16643,103246905,730924812,36,-627677907
16644,0,177595145,12,-177595145
16645,898344620,580963045,68,317381575
16646,2967020181,194178284,93,2772841897
16647,148620758,66708317,54,81912441
16648,519630021,3541285746,76,-3021655725
16649,92044722,7591658,12,84453064
16650,0,86173478,6,-86173478
16651,374959292,122329437,55,252629855
16652,0,18379329,1,-18379329
16653,0,199378008,5,-199378008
16654,0,1033535560,41,-1033535560
16655,0,2458815748,14,-2458815748
16656,0,4035298885,30,-4035298885
16657,0,309237101,7,-309237101
16658,0,112461155,5,-112461155
16659,0,3693441,1,-3693441
16660,0,34394305,3,-34394305
16661,910947,1400402582,46,-1399491635
16662,0,285252558,4,-285252558
16663,0,247734291,13,-247734291
16664,0,33733127,2,-33733127
16665,0,49128852,6,-49128852
16666,0,400874532,8,-400874532
16667,0,71492249,5,-71492249
16668,0,69584635,5,-69584635
16669,0,143288956,4,-143288956
16670,0,42428782,4,-42428782
16671,0,20215808,1,-20215808
16672,0,7684484868,20,-7684484868
16673,0,209377265,6,-209377265
16674,0,111101338,2,-111101338
16675,0,39161965,6,-39161965
16676,0,38445855,3,-38445855
16677,384127703,725109551,53,-340981848
16678,0,29388614,3,-29388614
16679,0,34894404,1,-34894404
16680,0,37410809,1,-37410809
16681,0,280767124,12,-280767124
16682,0,6167137172,33,-6167137172
16683,0,109607118,2,-109607118
16684,0,886377844,31,-886377844
16685,0,292756427,10,-292756427
16686,0,125852982,5,-125852982
16687,0,276898196,8,-276898196
16688,1654398113,24512667,79,1629885446
16689,10467542,0,4,10467542
16690,0,38312805,1,-38312805
